id;data_inversa;dia_semana;horario;uf;br;km;municipio;causa_acidente;tipo_acidente;classificacao_acidente;fase_dia;sentido_via;condicao_metereologica;tipo_pista;tracado_via;uso_solo;pessoas;mortos;feridos_leves;feridos_graves;ilesos;ignorados;feridos;veiculos;latitude;longitude;regional;delegacia;uop
579481;06/02/2024;terça-feira;23:30:00;RS;386;346;LAJEADO;Acumulo de óleo sobre o pavimento;Tombamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;"Curva;Em Obras";Não;1;0;1;0;0;0;1;1;-29,44763263;-51,97258472;SPRF-RS;DEL04-RS;UOP01-DEL04-RS
579484;06/02/2024;terça-feira;23:26:00;DF;60;0,9;BRASILIA;Demais falhas mecânicas ou elétricas;Incêndio;Sem Vítimas;Plena Noite;Crescente;Nublado;Dupla;Reta;Sim;1;0;0;0;1;0;0;1;-15,882499;-48,060212;SPRF-DF;DEL03-DF;UOP01-DEL03-DF
579486;07/02/2024;quarta-feira;00:15:00;GO;153;506;APARECIDA DE GOIANIA;Velocidade Incompatível;Colisão traseira;Sem Vítimas;Plena Noite;Crescente;Garoa/Chuvisco;Dupla;Reta;Sim;5;0;0;0;5;0;0;2;-16,75468066;-49,24103379;SPRF-GO;DEL01-GO;UOP01-DEL01-GO
579487;07/02/2024;quarta-feira;00:15:00;PE;232;34;MORENO;Falta de elemento de contenção que evite a saída do leito carroçável;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-8,10702537;-35,18394691;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
579488;07/02/2024;quarta-feira;00:25:00;SP;116;222,6;GUARULHOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-23,47093408;-46,51631097;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
579489;06/02/2024;terça-feira;18:00:00;RJ;101;316;SAO GONCALO;Manobra de mudança de faixa;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-22,82835879;-43,09208739;SPRF-RJ;DEL02-RJ;UOP02-DEL02-RJ
579490;06/02/2024;terça-feira;22:30:00;SC;101;202,3;SAO JOSE;Frear bruscamente;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Crescente;Chuva;Simples;Reta;Sim;1;0;0;1;0;0;1;1;-27,55711595;-48,61897889;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
579491;06/02/2024;terça-feira;19:30:00;BA;242;740;BARREIRAS;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;2;0;2;0;0;0;2;1;-12,16733829;-44,55918803;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
579492;07/02/2024;quarta-feira;00:30:00;MS;262;355;CAMPO GRANDE;Ausência de reação do condutor;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Crescente;Céu Claro;Simples;Reta;Sim;2;0;1;1;0;0;2;2;-20,55085314;-54,67160768;SPRF-MS;DEL01-MS;UOP03-DEL01-MS
579493;07/02/2024;quarta-feira;00:50:00;SP;381;86;SAO PAULO;Reação tardia ou ineficiente do condutor;Capotamento;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Múltipla;Curva;Sim;2;0;1;0;1;0;1;1;-23,45930499;-46,57161179;SPRF-SP;DEL03-SP;UOP01-DEL03-SP
579494;06/02/2024;terça-feira;22:20:00;PI;407;458,5;JAICOS;Ausência de reação do condutor;Colisão traseira;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Reta;Não;3;1;0;1;1;0;1;2;-7,28660083;-41,19554088;SPRF-PI;DEL04-PI;UOP01-DEL04-PI
579497;07/02/2024;quarta-feira;01:40:00;SC;101;350,7;JAGUARUNA;Condutor Dormindo;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Chuva;Dupla;"Aclive;Reta;Viaduto";Não;1;0;1;0;0;0;1;1;-28,5977641;-49,04943589;SPRF-SC;DEL02-SC;UOP01-DEL02-SC
579499;07/02/2024;quarta-feira;03:24:00;PE;101;45,1;IGARASSU;Reação tardia ou ineficiente do condutor;Colisão com objeto;Sem Vítimas;Plena Noite;Crescente;Céu Claro;Múltipla;Reta;Sim;1;0;0;0;1;0;0;1;-7,86521297;-34,90715176;SPRF-PE;DEL01-PE;UOP02-DEL01-PE
579501;07/02/2024;quarta-feira;04:00:00;GO;70;315;JUSSARA;Ingestão de álcool pelo condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Ignorado;Dupla;Interseção de Vias;Sim;1;0;1;0;0;0;1;1;-15,87284632;-50,84953308;SPRF-GO;DEL04-GO;UOP02-DEL04-GO
579502;07/02/2024;quarta-feira;04:40:00;MG;116;453,8;ENGENHEIRO CALDAS;Animais na Pista;Atropelamento de Animal;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Simples;Curva;Não;1;0;0;1;0;0;1;1;-19,17637694;-42,0358701;SPRF-MG;DEL06-MG;UOP02-DEL06-MG
579504;07/02/2024;quarta-feira;05:30:00;BA;242;779;BARREIRAS;Acumulo de água sobre o pavimento;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Curva;Não;1;0;0;0;1;0;0;1;-12,15048602;-44,70085001;SPRF-BA;DEL10-BA;UOP01-DEL10-BA
579505;07/02/2024;quarta-feira;02:30:00;PR;376;503;PONTA GROSSA;Ingestão de álcool pelo condutor;Saída de leito carroçável;Sem Vítimas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Não;1;0;0;0;1;0;0;1;-25,22314697;-50,05150696;SPRF-PR;DEL03-PR;UOP04-DEL03-PR
579506;06/02/2024;terça-feira;22:50:00;SC;116;69;MONTE CASTELO;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Simples;Rotatória;Sim;1;0;1;0;0;0;1;1;-26,46036818;-50,22889671;SPRF-SC;DEL06-SC;UOP02-DEL06-SC
579507;07/02/2024;quarta-feira;06:30:00;SP;116;105;TAUBATE;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Amanhecer;Crescente;Céu Claro;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-23,00757973;-45,51466613;SPRF-SP;DEL02-SP;UOP02-DEL02-SP
579508;07/02/2024;quarta-feira;07:20:00;RS;293;0;PELOTAS;Ausência de reação do condutor;Colisão frontal;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Sim;1;0;0;0;0;1;0;1;-31,760326;-52,356205;SPRF-RS;DEL07-RS;UOP01-DEL07-RS
579509;07/02/2024;quarta-feira;06:40:00;SP;153;61,9;SAO JOSE DO RIO PRETO;Trafegar com motocicleta (ou similar) entre as faixas;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-20,80502876;-49,35574909;SPRF-SP;DEL09-SP;UOP01-DEL09-SP
579512;07/02/2024;quarta-feira;07:10:00;BA;324;619,9;SALVADOR;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;3;0;2;0;1;0;2;2;-12,90482172;-38,45556535;SPRF-BA;DEL01-BA;UOP01-DEL01-BA
579513;07/02/2024;quarta-feira;07:30:00;CE;116;22;AQUIRAZ;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Garoa/Chuvisco;Dupla;Reta;Não;1;0;1;0;0;0;1;1;-3,94070798;-38,50918633;SPRF-CE;DEL01-CE;UOP02-DEL01-CE
579514;07/02/2024;quarta-feira;07:24:00;RN;101;98;NATAL;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;0;2;0;0;2;-5,86567888;-35,21651625;SPRF-RN;DEL01-RN;UOP01-DEL01-RN
579515;07/02/2024;quarta-feira;07:45:00;PR;116;121;CURITIBA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Não;2;0;1;0;1;0;1;2;-25,5599323;-49,30743945;SPRF-PR;DEL01-PR;UOP03-DEL01-PR
579517;05/02/2024;segunda-feira;22:00:00;PE;0;0;CABROBO;Acumulo de areia ou detritos sobre o pavimento;Colisão com objeto;Sem Vítimas;Plena Noite;Não Informado;Nublado;Simples;"Aclive;Interseção de Vias";Não;4;0;0;0;4;0;0;1;-8,449298;-39,264414;SPRF-PE;DEL05-PE;UOP03-DEL05-PE
579518;07/02/2024;quarta-feira;07:20:00;PE;428;189;PETROLINA;Reação tardia ou ineficiente do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;0;1;1;0;1;2;-9,37675839;-40,49742308;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
579519;07/02/2024;quarta-feira;07:40:00;RS;116;264;CANOAS;Mal súbito do condutor;Colisão traseira;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;0;0;2;0;0;2;-29,914435;-51,17754495;SPRF-RS;DEL01-RS;UOP01-DEL01-RS
579520;07/02/2024;quarta-feira;08:00:00;PR;369;149;LONDRINA;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Interseção de Vias;Reta";Sim;2;0;1;0;1;0;1;2;-23,29296498;-51,15367144;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
579521;07/02/2024;quarta-feira;08:15:00;SC;101;212,4;PALHOCA;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-27,62996929;-48,65903871;SPRF-SC;DEL01-SC;UOP02-DEL01-SC
579522;07/02/2024;quarta-feira;05:30:00;PA;10;351;SANTA MARIA DO PARA;Ausência de reação do condutor;Atropelamento de Animal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;3;0;3;0;0;0;3;1;-1,37081;-47,569096;SPRF-PA;DEL01-PA;UOP02-DEL01-PA
579523;07/02/2024;quarta-feira;08:00:00;SP;381;33,3;ATIBAIA;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Curva;Não;1;0;1;0;0;0;1;1;-23,0728028;-46,56673562;SPRF-SP;DEL03-SP;UOP02-DEL03-SP
579524;07/02/2024;quarta-feira;07:15:00;RJ;101;329;RIO DE JANEIRO;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Não;1;0;1;0;0;0;1;1;-22,86939305;-43,175642;SPRF-RJ;DEL02-RJ;UOP01-DEL02-RJ
579525;07/02/2024;quarta-feira;07:50:00;DF;40;0,2;BRASILIA;Reação tardia ou ineficiente do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Viaduto;Não;1;0;1;0;0;0;1;1;-15,976897;-47,990129;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
579526;19/01/2024;sexta-feira;07:30:00;PR;476;149;ARAUCARIA;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Amanhecer;Crescente;Nublado;Dupla;Reta;Sim;2;0;1;0;0;1;1;2;-25,55874102;-49,36908782;SPRF-PR;DEL01-PR;UOP06-DEL01-PR
579527;07/02/2024;quarta-feira;08:30:00;ES;101;265;SERRA;Ausência de reação do condutor;Colisão lateral mesmo sentido;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Curva;Sim;3;0;0;0;2;1;0;3;-20,1816849;-40,26536036;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
579528;07/02/2024;quarta-feira;08:07:00;PE;407;124;PETROLINA;Reação tardia ou ineficiente do condutor;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-9,36929881;-40,54137139;SPRF-PE;DEL06-PE;UOP01-DEL06-PE
579529;07/02/2024;quarta-feira;08:30:00;GO;60;94;ANAPOLIS;Avarias e/ou desgaste excessivo no pneu;Tombamento;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;"Reta;Interseção de Vias;Aclive";Sim;2;0;2;0;0;0;2;1;-16,3611;-48,9328;SPRF-GO;DEL02-GO;UOP01-DEL02-GO
579530;07/02/2024;quarta-feira;08:30:00;CE;20;308;CANINDE;Animais na Pista;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;1;0;1;0;0;0;1;1;-4,34943993;-39,29934009;SPRF-CE;DEL02-CE;UOP01-DEL02-CE
579531;07/02/2024;quarta-feira;06:40:00;AC;317;144;CAPIXABA;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Rotatória;Não;1;0;1;0;0;0;1;1;-10,566394;-67,67609;SPRF-AC;DEL01-AC;UOP01-DEL01-AC
579532;07/02/2024;quarta-feira;08:45:00;SC;282;17;PALHOCA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;0;0;2;0;0;2;-27,665707;-48,688065;SPRF-SC;DEL01-SC;UOP02-DEL01-SC
579533;07/02/2024;quarta-feira;09:00:00;SP;116;220;GUARULHOS;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral sentido oposto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-23,46472809;-46,49793962;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
579537;07/02/2024;quarta-feira;07:20:00;PR;369;37,8;ANDIRA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Interseção de Vias;Sim;2;0;0;1;0;1;1;2;-23,04865617;-50,23685753;SPRF-PR;DEL07-PR;UOP05-DEL07-PR
579538;04/02/2024;domingo;09:00:00;RJ;40;108;DUQUE DE CAXIAS;Acumulo de óleo sobre o pavimento;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Simples;"Aclive;Curva";Não;1;0;1;0;0;0;1;1;-22,66476979;-43,28495144;SPRF-RJ;DEL01-RJ;UOP02-DEL01-RJ
579539;07/02/2024;quarta-feira;09:00:00;MT;70;7;BARRA DO GARCAS;Desrespeitar a preferência no cruzamento;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Rotatória;Sim;3;0;1;0;2;0;1;2;-15,878143;-52,316788;SPRF-MT;DEL07-MT;UOP01-DEL07-MT
579540;07/02/2024;quarta-feira;09:25:00;GO;40;3;VALPARAISO DE GOIAS;Condutor deixou de manter distância do veículo da frente;Engavetamento;Com Vítimas Feridas;Pleno dia;Decrescente;Nublado;Dupla;Reta;Sim;4;0;2;0;2;0;2;3;-16,076081;-47,985671;SPRF-DF;DEL01-DF;UOP01-DEL01-DF
579541;03/02/2024;sábado;22:35:00;RJ;101;319;NITEROI;Avarias e/ou desgaste excessivo no pneu;Queda de ocupante de veículo;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;2;0;2;0;0;0;2;1;-22,85411774;-43,1018014;SPRF-RJ;DEL02-RJ;UOP02-DEL02-RJ
579545;03/02/2024;sábado;18:30:00;PE;101;66,6;RECIFE;Pedestre - Ingestão de álcool/ substâncias psicoativas;Atropelamento de Pedestre;Com Vítimas Feridas;Plena Noite;Decrescente;Céu Claro;Dupla;Reta;Sim;4;0;0;1;2;1;1;3;-8,056825;-34,946191;SPRF-PE;DEL01-PE;UOP01-DEL01-PE
579547;07/02/2024;quarta-feira;11:30:00;SC;101;201;BIGUACU;Trafegar com motocicleta (ou similar) entre as faixas;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Não;2;0;1;0;1;0;1;2;-27,54836599;-48,61977975;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
579548;07/02/2024;quarta-feira;11:10:00;PB;230;88;JOAO PESSOA;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;2;0;1;0;1;0;1;2;-7,16684328;-34,89676237;SPRF-PB;DEL01-PB;UOP03-DEL01-PB
579549;07/02/2024;quarta-feira;10:40:00;RS;290;720;URUGUAIANA;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;"Reta;Declive;Viaduto";Sim;2;0;0;1;0;1;1;2;-29,766502;-57,058228;SPRF-RS;DEL13-RS;UOP01-DEL13-RS
579550;07/02/2024;quarta-feira;08:50:00;RJ;393;215;VASSOURAS;Avarias e/ou desgaste excessivo no pneu;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Aclive;Não;1;0;1;0;0;0;1;1;-22,29076364;-43,48259416;SPRF-RJ;DEL05-RJ;UOP03-DEL05-RJ
579552;07/02/2024;quarta-feira;06:30:00;PR;153;360;RIO AZUL;Acesso irregular;Colisão transversal;Com Vítimas Feridas;Amanhecer;Decrescente;Céu Claro;Simples;Reta;Não;3;0;2;1;0;0;3;2;-25,67503796;-50,75089805;SPRF-PR;DEL08-PR;UOP02-DEL08-PR
579553;07/02/2024;quarta-feira;11:45:00;PR;369;138;IBIPORA;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Interseção de Vias";Sim;3;0;1;0;2;0;1;2;-23,27309959;-51,0524261;SPRF-PR;DEL07-PR;UOP01-DEL07-PR
579554;07/02/2024;quarta-feira;11:00:00;RS;392;7,3;RIO GRANDE;Ultrapassagem Indevida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-32,093615;-52,108877;SPRF-RS;DEL07-RS;UOP02-DEL07-RS
579556;07/02/2024;quarta-feira;05:00:00;PR;277;608;SANTA TEREZA DO OESTE;Ausência de reação do condutor;Capotamento;Sem Vítimas;Amanhecer;Crescente;Céu Claro;Simples;Reta;Sim;1;0;0;0;0;1;0;1;-25,043823;-53,6063749;SPRF-PR;DEL05-PR;UOP02-DEL05-PR
579560;07/02/2024;quarta-feira;13:30:00;SP;381;10;VARGEM;Manobra de mudança de faixa;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;"Declive;Reta";Não;2;0;1;0;1;0;1;2;-22,92240388;-46,44345503;SPRF-SP;DEL03-SP;UOP02-DEL03-SP
579562;27/01/2024;sábado;14:20:00;AC;364;129;RIO BRANCO;Ausência de reação do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;2;0;0;1;1;0;1;2;-10,0240943;-67,8369574;SPRF-AC;DEL01-AC;UOP01-DEL01-AC
579565;07/02/2024;quarta-feira;07:55:00;MG;262;478;BOM DESPACHO;Conversão proibida;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;Reta;Não;2;0;1;0;1;0;1;2;-19,78767779;-45,22989387;SPRF-MG;DEL08-MG;UOP03-DEL08-MG
579567;07/02/2024;quarta-feira;13:58:00;MG;381;621,3;OLIVEIRA;Velocidade Incompatível;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Decrescente;Chuva;Dupla;"Declive;Curva";Não;40;0;33;3;4;0;36;1;-20,79358497;-44,78938914;SPRF-MG;DEL04-MG;UOP01-DEL04-MG
579568;07/02/2024;quarta-feira;12:35:00;SC;282;323,2;CAMPOS NOVOS;Mal súbito do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Curva;Não;3;0;3;0;0;0;3;1;-27,394375;-51,0495;SPRF-SC;DEL07-SC;UOP06-DEL07-SC
579569;07/02/2024;quarta-feira;14:15:00;SP;116;222;GUARULHOS;Reação tardia ou ineficiente do condutor;Queda de ocupante de veículo;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;1;0;1;0;0;0;1;1;-23,47093408;-46,51631097;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
579570;22/01/2024;segunda-feira;14:05:00;BA;324;514;FEIRA DE SANTANA;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;1;0;0;1;0;0;1;1;-12,23229233;-38,95215305;SPRF-BA;DEL02-BA;UOP01-DEL02-BA
579571;07/02/2024;quarta-feira;13:40:00;SP;116;147;SAO JOSE DOS CAMPOS;Condutor deixou de manter distância do veículo da frente;Colisão traseira;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Dupla;Reta;Sim;3;0;1;0;1;1;1;3;-23,19542994;-45,87176303;SPRF-SP;DEL02-SP;UOP01-DEL02-SP
579578;07/02/2024;quarta-feira;11:35:00;RJ;393;236;VASSOURAS;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-22,38996804;-43,64928296;SPRF-RJ;DEL05-RJ;UOP03-DEL05-RJ
579583;07/02/2024;quarta-feira;14:15:00;MG;40;668,7;CARANDAI;Velocidade Incompatível;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Curva;Não;1;0;1;0;0;0;1;1;-20,95232841;-43,79297337;SPRF-MG;DEL05-MG;UOP02-DEL05-MG
579586;07/02/2024;quarta-feira;15:00:00;MA;230;254;LORETO;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Simples;"Aclive;Reta";Não;3;0;3;0;0;0;3;1;-6,82107727;-44,98675893;SPRF-MA;DEL05-MA;UOP01-DEL05-MA
579588;11/01/2024;quinta-feira;03:30:00;ES;101;404,1;ITAPEMIRIM;Ultrapassagem Indevida;Colisão frontal;Com Vítimas Fatais;Plena Noite;Crescente;Céu Claro;Simples;Curva;Não;3;1;0;0;2;0;0;3;-20,89541789;-41,00720306;SPRF-ES;DEL03-ES;UOP02-DEL03-ES
579589;07/02/2024;quarta-feira;15:24:00;ES;101;258;SERRA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;Interseção de Vias;Sim;2;0;1;0;1;0;1;2;-20,13435065;-40,2930522;SPRF-ES;DEL02-ES;UOP01-DEL02-ES
579590;07/02/2024;quarta-feira;15:00:00;SC;101;133,8;BALNEARIO CAMBORIU;Reação tardia ou ineficiente do condutor;Tombamento;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Dupla;Reta;Sim;1;0;0;1;0;0;1;1;-26,99936;-48,64609;SPRF-SC;DEL04-SC;UOP03-DEL04-SC
579592;07/02/2024;quarta-feira;14:10:00;MS;163;360;NOVA ALVORADA DO SUL;Ausência de reação do condutor;Engavetamento;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;"Em Obras;Reta";Não;3;0;0;0;3;0;0;3;-21,50729115;-54,39820755;SPRF-MS;DEL02-MS;UOP01-DEL02-MS
579593;30/01/2024;terça-feira;21:30:00;AM;319;308;BERURI;Afundamento ou ondulação no pavimento;Saída de leito carroçável;Com Vítimas Feridas;Plena Noite;Decrescente;Nublado;Simples;Reta;Não;38;0;24;0;4;10;24;1;-4,999947;-61,593998;SPRF-AM;DEL01-AM;UOP04-DEL01-AM
579594;07/02/2024;quarta-feira;12:30:00;RO;364;209,7;PIMENTA BUENO;Acumulo de água sobre o pavimento;Saída de leito carroçável;Sem Vítimas;Pleno dia;Crescente;Chuva;Simples;Reta;Não;3;0;0;0;3;0;0;2;-11,59057021;-61,25208378;SPRF-RO;DEL02-RO;UOP02-DEL02-RO
579595;07/02/2024;quarta-feira;15:37:00;RS;392;677,1;SAO PEDRO DO BUTIA;Ingestão de álcool pelo condutor;Colisão traseira;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;"Reta;Em Obras";Não;3;0;0;0;3;0;0;3;-28,13043051;-54,87773895;SPRF-RS;DEL10-RS;UOP01-DEL10-RS
579596;07/02/2024;quarta-feira;15:00:00;SC;101;210,4;SAO JOSE;Ausência de reação do condutor;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Crescente;Nublado;Simples;Reta;Não;4;0;2;0;1;1;2;4;-27,6167305;-48,6457265;SPRF-SC;DEL01-SC;UOP01-DEL01-SC
579598;07/02/2024;quarta-feira;16:20:00;SP;116;227;SAO PAULO;Reação tardia ou ineficiente do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;0;1;1;2;-23,49659264;-46,55648754;SPRF-SP;DEL01-SP;UOP01-DEL01-SP
579601;07/02/2024;quarta-feira;16:30:00;SC;282;208,2;SAO JOSE;Reação tardia ou ineficiente do condutor;Colisão traseira;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Múltipla;Reta;Sim;2;0;1;0;1;0;1;2;-27,60483417;-48,63356709;SPRF-SC;DEL05-SC;UOP01-DEL05-SC
579603;07/02/2024;quarta-feira;16:00:00;BA;116;456,8;SANTO ESTEVAO;Ausência de reação do condutor;Colisão com objeto;Com Vítimas Feridas;Pleno dia;Crescente;Sol;Dupla;Declive;Não;1;0;1;0;0;0;1;1;-12,4269;-39,2084;SPRF-BA;DEL02-BA;UOP01-DEL02-BA
579605;07/02/2024;quarta-feira;14:30:00;MT;163;769;SORRISO;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Com Vítimas Feridas;Pleno dia;Decrescente;Céu Claro;Simples;"Aclive;Reta";Não;5;0;1;0;4;0;1;2;-12,42468167;-55,64104384;SPRF-MT;DEL06-MT;UOP01-DEL06-MT
579607;07/02/2024;quarta-feira;15:40:00;SC;470;245,9;CURITIBANOS;Conversão proibida;Colisão lateral mesmo sentido;Com Vítimas Feridas;Pleno dia;Decrescente;Sol;Simples;Reta;Sim;2;0;1;0;1;0;1;2;-27,31513949;-50,5462718;SPRF-SC;DEL05-SC;UOP03-DEL05-SC
579608;07/02/2024;quarta-feira;15:30:00;SE;235;51,6;ITABAIANA;Acessar a via sem observar a presença dos outros veículos;Colisão transversal;Sem Vítimas;Pleno dia;Decrescente;Céu Claro;Simples;Reta;Sim;2;0;0;0;2;0;0;2;-10,700226;-37,431423;SPRF-SE;DEL01-SE;UOP02-DEL01-SE
579609;07/02/2024;quarta-feira;16:00:00;RJ;101;442;MANGARATIBA;Ausência de reação do condutor;Saída de leito carroçável;Com Vítimas Fatais;Pleno dia;Decrescente;Nublado;Simples;Curva;Não;1;1;0;0;0;0;0;1;-22,973969;-44,087093;SPRF-RJ;DEL03-RJ;UOP02-DEL03-RJ
